Année;Lieux;Championnat;Code_Course;Distance;Finale;Position;Temps;Club1;Club2;Club3;Club4;Rameur1;Rameur2;Rameur3;Rameur4;Rameur5;Rameur6;Rameur7;Rameur8;Barreur
2025;Macon;Championnats de France longue distance;MCM8+50%H/F;8000;FA;1.0;28:03.37;AMAJ;;;;Morgane PEGAZ FIORNET;Elsa Julie COMPAGNON;Florent PAILLET;Thierry SERGENT;Rafik AMRANE;Jeanphilippe TURREL;Maria De Fatima KOTLAREK;Dominique VINCENT GENOD;Isabelle PAILLET
2025;Macon;Championnats de France longue distance;MCM8+50%H/F;8000;FA;2.0;28:49.22;UNA;CAN;;;Amelie SAUSSEREAU;Caroline MORICEAU;Anne-Gaël GOURDIN;Solene VIGOUREUX;Florent BERCHET;Jean VANHERSECKE;Olivier LOURADOUR;Vincent DELACOUR;Laeticia DELACOUR
2025;Macon;Championnats de France longue distance;MCM8+50%H/F;8000;FA;3.0;28:52.04;CAN;;;;Domitille SCHNELLER;Lise-Marie MICHAUD;Hayley THOMPSON;Sandrine GAUTHIER;Maxime MOUSSE;Yves HOCDE;Kevin JAFFREDO;Sebastien DESGRANGES;Louis CUBAYNES
2025;Macon;Championnats de France longue distance;MCM8+50%H/F;8000;FA;4.0;29:16.56;RREM;;;;Thibault HENRIET;Romain MERTES;Guillaume VIELLE;Julien THOMAS;Anne Laure RENARD;Ophelie CACCARO;Anne DELISLE;Annabelle LEFEBVRE BACHET;Julian DELESTRE
2025;Macon;Championnats de France longue distance;MCM8+50%H/F;8000;FA;5.0;29:29.61;CALY;;;;Louise BAUD;Caroline DESPLANCHE;Veronique FAVRE;Morgane SEDRAN;Vincent MARTIN;Damien MARTIN;Franck LELOIRE;Jean Noel KOLB;Audrey BIGNARDI
2025;Macon;Championnats de France longue distance;MCM8+50%H/F;8000;FA;6.0;29:33.59;SNLA;ABEA;;;Nathalie COLLET;Fabienne ROCHEREAU;Fabienne PECHE;Isabelle NOYELLE SICAMOIS;Julien HERVE;Eric DUPONT;Mathieu FARELLE;Remy MONTANDON;Arthur VINCENT
2025;Macon;Championnats de France longue distance;MCM8+50%H/F;8000;FB;7.0;30:56.05;UNA;;;;Stephane DOUDET;Anthony PAGOT;Olivier REFFET;Mehdi LATIF;Aurelie PARPAILLON;Lea GERMAIN;Marie-Ange TINCELIN;Delphine AUVIGNE;Nanouk GENESTE DE RYCKE
2025;Macon;Championnats de France longue distance;MCM8+50%H/F;8000;FB;8.0;32:09.94;ADEC;;;;Sylvain DUISIT;Francois RIGALDIES;Sandrine MUSSARD;Catherine FOULSHAM;Martial POIMBOEUF;Jeanphilippe OYSELET;Stephanie CREVOLIN;Stephanie MERLE;Arthur DESPREZ
2025;Macon;Championnats de France longue distance;MCM8+50%H/F;8000;FB;9.0;32:15.43;SNBS;;;;Benedicte STRAUB;Anne MEADEB;Olena TOKAR;Fanny ROULLET;Fernando PINTO OLIVEIRA;Didier DHEUR;Hubert ROYER;Lotfi CHEMLOUL;Olivier CHATAIGNER
2025;Macon;Championnats de France longue distance;MCM8+50%H/F;8000;FB;10.0;32:44.47;ADEC;;;;Julien POUGET;Marc DUROSELLE;Sebastien BAGUET;Nordine OUSSALAH;Camille JEANNIN;N'guetta Irma N'DOUBA;Christelle SZATANEK;Marion KOSICKI;Valentin DOCHE
2025;Macon;Championnats de France longue distance;MCM8+50%H/F;8000;FB;11.0;34:44.79;SNTT;;;;Olivier ANGLADE;Jean Marie DORIER;Aurelie DUGAND;Laurence BRESCIANI;Mathieu FERRIER;Veronique LEMAIRE;Frederic PEURIOT;Charlotte REYNAUD;Christelle GRANON
2025;Macon;Championnats de France longue distance;MEF2X;8000;FA;1.0;37:37.92;RCPM;;;;Sophie MOREL;Armelle HOSQUET;;;;;;;
2025;Macon;Championnats de France longue distance;MEF2X;8000;FA;2.0;39:02.71;CNAR;;;;Betty GESLAIN;Caroline HAMON;;;;;;;
2025;Macon;Championnats de France longue distance;MEF2X;8000;FA;3.0;58:44.59;AMAJ;;;;Odette FRERING;Nicole BOUDET;;;;;;;
2025;Macon;Championnats de France longue distance;MEF4-;8000;FA;1.0;35:53.63;AGRE;;;;Anja BAILLOT;Marie Laure BARON;Helene JEGOU;Veronique ROSTAS;;;;;
2025;Macon;Championnats de France longue distance;MEF4X;8000;FA;1.0;32:57.16;RCPM;;;;Virginie LAURENT;Anne-Marie SCHULZ;Sophie MOREL;Armelle HOSQUET;;;;;
2025;Macon;Championnats de France longue distance;MEF4X;8000;FA;2.0;34:14.61;AGRE;;;;Steffi ARZT;Stephanie DIGREGORIO;Marit NAUMANN;Florence RICOUL;;;;;
2025;Macon;Championnats de France longue distance;MEF4X;8000;FA;3.0;34:29.32;SNMO;;;;Anne PEGLION;Caroline Jane FONTANILI;Celine MARION;Emmanuelle MORIN;;;;;
2025;Macon;Championnats de France longue distance;MEF4X;8000;FA;4.0;34:49.95;ACDB;;;;Valérie CARDIN;Dominique BARDARY;Sophie BAILLEUX;Stephanie SIHOU;;;;;
2025;Macon;Championnats de France longue distance;MEF4X;8000;FA;5.0;35:42.81;RSCC;;;;Veronique TROHEL;Sophie VINOY;Angelique GODINOT;Sandrine NICOLET;;;;;
2025;Macon;Championnats de France longue distance;MEF4X;8000;FA;6.0;39:14.65;RCPM;;;;Marie-Catherine DE BRIONNE;Brigitte HOMSY;Florence GUISSE;Nathalie GUITEL;;;;;
2025;Macon;Championnats de France longue distance;MEF4X;8000;FB;7.0;39:46.35;SNO;;;;Dominique DAUMAIL;Christine FERRET;Agnes AUDEBERT;Sandrine POUDENSAN;;;;;
2025;Macon;Championnats de France longue distance;MEF4X;8000;FB;8.0;40:13.23;CALY;;;;Stephanie CONJARD;Murielle COUDEN;Annie GUEVEL THONET;Francoise ILHE;;;;;
2025;Macon;Championnats de France longue distance;MEF8+;8000;FA;1.0;36:55.17;RSCC;;;;Lisa SIMONUTTI;Patrizia GRISAFI ANANIA;Beatrice CHAPUIS - BOIS;Nuria LEBLANC;Angelique GODINOT;Sophie VINOY;Veronique TROHEL;Sandrine NICOLET;Laurence SCHRAMM
2025;Macon;Championnats de France longue distance;MEF8+;8000;FA;2.0;37:43.61;ACLL;;;;Caroline FAQUET-LATAPIE;Geordie CHOLET;Christelle DELORE MOUNIER;Marie-Pierre THEVOUX-CHABUEL;Therese GIROUD;Veronique SGAMBATO;Ida CHENEAU;Brigitte LEGOFF;TEIXEIRA RICARDO
2025;Macon;Championnats de France longue distance;MEF8+;8000;FA;3.0;41:45.73;USMT;RSCC;;;Marie-Christine MONVOISIN;Claire WATREMEZ;Francoise BORDENAVE;Beatrix GANGA;Caroline MASLAK;Heleni FITSILI;Corinne PAGNOUX;Isabelle GOLDSCHMIDT;Paul MONVOISIN
2025;Macon;Championnats de France longue distance;MEH2X;8000;FA;1.0;30:07.69;SESN;;;;Olivier BURGUN;Cyril CANETTI;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FA;2.0;30:39.05;CNVD;;;;Thierry RICHARD;Sebastien RIETH;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FA;3.0;31:04.66;SRRE;;;;Jean-Michel SEMPERE;Michel MORVAN;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FA;4.0;31:05.28;SNO;;;;Vincent EZRATTI;Pascal GUERET;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FA;5.0;31:33.33;SNSA;;;;Dominique BONNAVES;Guy CHAUVEAU;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FA;6.0;31:35.19;ATOU;ENB;;;David BECQ;Xavier SMITH;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FB;7.0;31:40.73;ABAY;;;;Herve LUYER-TANET;Frederic PATHIAS;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FB;8.0;31:45.96;SNBS;;;;Vincent BERGER;Olivier CHATAIGNER;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FB;9.0;32:08.28;SNBE;;;;Nathalie VILLECHENAUD;Christian CRESPY;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FB;10.0;32:27.90;CMSA;;;;Franck SCHMID;Nicolas BONTOUX;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FB;11.0;33:19.37;CNCG;;;;Pierrick MOSCATELLO;Guillaume LAINE;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FB;12.0;33:24.55;SOSA;ACOO;;;Philippe TRICHET;Vincent LESUR;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FC;13.0;33:29.42;SNCH;;;;Laurent LAMURS;Christian DRUET;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FC;14.0;33:30.88;CNF;;;;Eric GROSCLAUDE;Franck FENARD;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FC;15.0;33:38.26;CNLA;;;;Loic JOURNEAULT;David CROCHET;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FC;16.0;34:11.03;SNAV;;;;Frederic ROBETTE;Jean Paul FAUGIER;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FC;17.0;34:21.63;ASCH;;;;Patrick ANDIVEAU;Marc WOZNIAK;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FC;18.0;34:38.32;SNBS;;;;Choukry DIB;Gareth WILLIAMS;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FD;19.0;34:44.43;CACO;;;;Frederic DEMARIN;Jean Luc PROTOIS;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FD;20.0;35:17.32;CNCG;;;;Thierry PURET;Frederic BILLE;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FD;21.0;35:29.11;ACLL;;;;Jean Yves GIROUD;Therese GIROUD;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FD;22.0;35:36.12;CNAN;;;;Olivier BLANC;Bertrand GUILLEMOT;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FD;23.0;36:10.88;CATH;;;;Michel DUCRET;Michel VERNAZ;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FD;24.0;36:13.52;ACDB;;;;Frederic JABLONSKI;Chris SMITH;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FE;25.0;36:34.55;RCVA;;;;Dominique CATEL;Pierre MARGUIN;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FE;26.0;37:03.79;SAINT-MAUR SACSM;;;;Constantin CHOUPIS;Valérie BRIOLE;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FE;27.0;37:08.51;ASTC;;;;Fabrice PAKIN;Renaud ARLABOSSE;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FE;28.0;37:33.86;CACO;;;;Bruno LABEY;Laurent HELLEQUIN;;;;;;;
2025;Macon;Championnats de France longue distance;MEH2X;8000;FE;29.0;38:27.36;SNCH;;;;Pascal BARRANGER;Michael DAUTREMONT;;;;;;;
2025;Macon;Championnats de France longue distance;MEH4-;8000;FA;1.0;31:28.94;ACLL;;;;Stephane GUERINOT;Benoit MASSON;Patrice ROLLAND;Emmanuel SEVEAU;;;;;
2025;Macon;Championnats de France longue distance;MEH4-;8000;FA;2.0;32:57.17;CMSA;;;;Franck SCHMID;Bernard BLANC;Jean-Pierre FOUCAULT;Nicolas BLENET;;;;;
2025;Macon;Championnats de France longue distance;MEH4-;8000;FA;3.0;33:33.69;CNVS;;;;Stephane HENNEBERT;Philippe PETIT;Martin PERONNET;Thomas MUSYL;;;;;
2025;Macon;Championnats de France longue distance;MEH4-;8000;FA;4.0;36:01.26;SNO;;;;Pascal GUERET;Hugues BEUREL;Jean-Paul COUBRAY;Julien REBEYROL;;;;;
2025;Macon;Championnats de France longue distance;MEH4-;8000;FA;5.0;36:11.48;CNVS;;;;Arnaud MALISZEWSKI;Christophe PLEE;Stephane MOURET;Paul HAGIARIAN;;;;;
2025;Macon;Championnats de France longue distance;MEH4-;8000;FA;6.0;36:24.08;SNBS;;;;Hubert ROYER;Choukry DIB;Gareth WILLIAMS;Didier DHEUR;;;;;
2025;Macon;Championnats de France longue distance;MEH4-;8000;FB;7.0;36:42.67;AMJ;;;;Marco VENTURINI;Regis HEURDIER;Francois GSELL;Laurent CAIRE;;;;;
2025;Macon;Championnats de France longue distance;MEH4-;8000;FB;8.0;37:03.63;UNA;;;;Guillaume BABIN;Thierry DAVASE;Franck CONNIL;Olivier REFFET;;;;;
2025;Macon;Championnats de France longue distance;MEH4-;8000;FB;9.0;39:12.43;RCPM;;;;Alain ROUSSEAU;Eric MANIGLIER;Krzysztof GIECOLD;Vincent BONTOUX;;;;;
2025;Macon;Championnats de France longue distance;MEH4-;8000;FB;10.0;45:07.94;AMAJ;;;;Jacques MASCART;Pierre CATONI;Patrick BRESSON LAVIGNE;Robert POIROT;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FA;1.0;30:21.92;ABEA;;;;Julien HOUSSET;Thierry DUHAU;Marc CURMI;Denis GATE;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FA;2.0;31:56.48;CNAN;;;;Olivier BLANC;Thierry TOMIET;David SANCHEZ;Philippe NOUS;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FA;3.0;31:58.52;CNAN;;;;Thierry CAREL;Patrick LOUAZEL;Eric OLIVIER;Denis PUYBARAUD;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FA;4.0;32:14.93;ANA;;;;Yves LE VILLAIN;Laurent GIRARD;Gregory FLORANCE;Jocelyn CHALET;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FA;5.0;32:54.91;ACLL;;;;Arnold BEAT;Thorsten KOPPELMANN;Stefan MENZI;David PIALLA;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FA;6.0;32:56.39;CNF;RCPM;;;Eric GROSCLAUDE;Sebastien JULIEN;Laurent STENGER;Benoit LE DELEZIR;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FB;7.0;33:00.73;CAVI;;;;Thibault MESLIN;Jacques CHABANET;Patrick VASSORT;Jean-Marc FAGE;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FB;8.0;33:10.73;ASM;;;;Francois JACONO;Guillaume JACONO;Claude TALAMONA;Valerie TALAMONA;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FB;9.0;33:31.03;SNCH;;;;Laurent LAMURS;Christian DRUET;Laurent BESNAULT;Vincent DEFRANCE;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FB;10.0;33:49.21;CAN;;;;Nicolas MARIOT;Joel ROSENFELD;Vincent LEPVRAUD;Remi MOREAU;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FB;11.0;34:15.30;RCMA;;;;Richard DESJARDINS;Nicolas ROLIN;Quentin GILLES;Pierre-Francois LENNE;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FB;12.0;34:35.31;CNCG;;;;Pierrick MOSCATELLO;Thierry PURET;Frederic BILLE;Guillaume LAINE;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FC;13.0;35:00.07;CNAR;;;;Francois LAIR;Laurent HAMON;Stephane MOUSSET;Thierry DUCHESNE;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FC;14.0;36:01.46;SPNC;;;;Philippe TROIVAUX;Philippe GAY;Nicolas TERNOY;Patrick PETITPAS;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FC;15.0;36:21.74;RREM;;;;Jean-Christophe MEYER;Pattrick KUCYK;Christophe DELCOURT;Herve MULLER;;;;;
2025;Macon;Championnats de France longue distance;MEH4X;8000;FC;16.0;36:57.67;CACO;;;;Frederic DEMARIN;Laurent HELLEQUIN;Bruno LABEY;Jean Luc PROTOIS;;;;;
2025;Macon;Championnats de France longue distance;MEH8+;8000;FA;1.0;26:49.61;ABEA;;;;Julien HOUSSET;Robert ROUSSEL;Thierry DUHAU;Denis GATE;Roland GAILLAC;Marc CURMI;Jacques DANJOUX;Pierre AUBERT;Rayan KHARKHACH
2025;Macon;Championnats de France longue distance;MEH8+;8000;FA;2.0;27:18.16;ACLL;;;;Benoit MASSON;Arnold BEAT;Frederic BEAUD;Thorsten KOPPELMANN;Stefan MENZI;Patrice ROLLAND;Stephane GUERINOT;David PIALLA;MARQUET PATRICIA
2025;Macon;Championnats de France longue distance;MEH8+;8000;FA;3.0;28:39.48;RCMA;;;;Nicolas ROLIN;Michel AUDOUARD;Richard DESJARDINS;Jacky DESJARDINS;Quentin GILLES;Pierre-Francois LENNE;Jeroen DE ZWART;Pascal COLOMBIER;Célia MAMAN
2025;Macon;Championnats de France longue distance;MEH8+;8000;FA;4.0;28:59.38;CNVS;;;;Stephane HENNEBERT;Philippe PETIT;Arnaud MALISZEWSKI;Christophe PLEE;Stephane MOURET;Paul HAGIARIAN;Martin PERONNET;Thomas MUSYL;Joachim GOTIN
2025;Macon;Championnats de France longue distance;MEH8+;8000;FA;5.0;29:16.09;UNA;CAN;;;Guillaume BABIN;Stephane HAMON;Thibaut TINCELIN;Olivier BRIAT;Denis BERTHET;Franck CONNIL;Pascal TOURNAT;Thierry DAVASE;Laeticia DELACOUR
2025;Macon;Championnats de France longue distance;MEH8+;8000;FA;6.0;29:55.79;SNBS;;;;Nicolas RAIN;Emmanuel VAIE;Michael LAWS;Jerome GROS;Frederic HENDRICK;Christian D'ORIVAL;Jean-Benoit GUILMET;Gregory MARTIN;Mathurin CULOT
2025;Macon;Championnats de France longue distance;MEH8+;8000;FB;7.0;30:14.60;SPNC;;;;Guillaume LECOCQ;Nathalie DECOCK;Anthony BARRAULT;Olivier ROUX;Dominique PETITPAS;Patrick PETITPAS;Patrick MASSON;Nicolas TERNOY;Frederic BALLE
2025;Macon;Championnats de France longue distance;MEH8+;8000;FB;8.0;30:55.60;CALY;;;;Christian BAUD;Daniel BAUD;Philippe CADDET;Vincent DOLEZ;J Francois DUPIN;Daniel LEROUX;Aurelien PRAT;Bruno TIREAU;Elodie PEIX
2025;Macon;Championnats de France longue distance;MEH8+;8000;FB;9.0;33:24.52;SNAV;;;;William FENTON;Denis PASCAL;Regis BOURGES;Jacques DUCRET;Jean-Philippe BREPSON;Dominique VIAN;Christian MARQUIS;Dominique ANDRE;Cerise MARQUIS
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FA;1.0;32:55.08;ANA;;;;Xavier BRANDICOURT;Francoise RENOU;Thomas RICHARD;Catherine FAUCHEUX;;;;;
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FA;2.0;33:13.25;RCPM;;;;Joelle THUEZ;Anne-Marie SCHULZ;David CHARTIER;Jean-Claude LAFOREST;;;;;
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FA;3.0;33:56.69;CNF;;;;Anne-Laure MALDAME;Daniel RADACK;Virginie HAZEBROUCQ;Yves MORIN;;;;;
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FA;4.0;34:03.60;CAN;;;;Florence MOLINIE;Gael LE DU;Ghislain WASTIAUX;Dominique GUINAUDEAU;;;;;
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FA;5.0;34:13.46;RREM;;;;Alexandre MORTIER;Herve BOURQUEL;Martine BOURQUEL;Ophelie CACCARO;;;;;
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FA;6.0;34:14.22;SNP;;;;Stephanie HOCDE;Stephane MER-APPERE;Ann ERIKSSON;Christophe GENERAT;;;;;
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FB;7.0;34:16.27;CNF;;;;Julien LAMY;Nathalie PIERRE;Cecile AUTY-JACKLIN;Franck FENARD;;;;;
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FB;8.0;34:46.84;SNMO;;;;Anne PEGLION;Emmanuelle MORIN;Franck LEPRA;Philippe SAVARY;;;;;
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FB;9.0;34:48.32;AS81;;;;Renaud LAHEURTE;Matthieu LEFFTZ;Karola RITTNER;Anne DAEFFLER;;;;;
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FB;10.0;34:58.29;CMSA;BEAA;;;Nicolas BONTOUX;Laurence BRISSAUD;David LIOT;Nathalie PERRIN;;;;;
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FB;11.0;35:07.12;RCMA;;;;Michel AUDOUARD;Nathalie WURBEL;Marie Aurelie ELKURD;Jacky DESJARDINS;;;;;
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FB;12.0;37:16.24;ADBO;;;;Chantal PERRAUD;Eric DUBOSCQ;Myriam TOSTAIN;Laurent ROUGE;;;;;
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FC;13.0;37:27.86;ANA;;;;Stephane THOMAS;Laure DARSY;Diane CHENOT;Philippe GUICHARD;;;;;
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FC;14.0;38:39.83;SNP;;;;Joel RIVET;Corinne SAFINIA NAINI;Sarah POINET;Bertrand HUMEAU;;;;;
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FC;15.0;43:22.72;RCPM;;;;Brigitte HOMSY;Florence GUISSE;Stephan REYNIER;Ludovic VILLATTE;;;;;
2025;Macon;Championnats de France longue distance;MEM4X50%H/F;8000;FC;16.0;44:22.74;SNNA;;;;Claude FRESSE;Claude SAVRE;Isabelle QUERREC;Anne COPIN DE NAYVILLE;;;;;
2025;Macon;Championnats de France longue distance;MEM8+50%H/F;8000;FA;1.0;29:41.39;CNCB;;;;Karen LECOMTE;Juliette BEGHIN;Daniel VINCENT;Bertrand QUAY THEVENON;Jerome GIRARDIN;Gil MORIN;Emilie MIROUSE;Elsy HAILLOUD;Josephine AMAT BEGHIN
2025;Macon;Championnats de France longue distance;MEM8+50%H/F;8000;FA;2.0;29:52.47;ANA;;;;Laure DARSY;Diane CHENOT;Francoise RENOU;Gregory FLORANCE;Laurent GIRARD;Xavier BRANDICOURT;Tony CANAT;Catherine FAUCHEUX;Stephane THOMAS
2025;Macon;Championnats de France longue distance;MEM8+50%H/F;8000;FA;3.0;30:38.35;CNF;;;;Virginie HAZEBROUCQ;Sylvie RADKO;Anne-Laure MALDAME;Nathalie PIERRE;Daniel RADACK;Benoit LE DELEZIR;Yves MORIN;Julien LAMY;Elise RAOUL REA
2025;Macon;Championnats de France longue distance;MEM8+50%H/F;8000;FA;4.0;31:23.97;ABAY;;;;Philippe BRIMALDI;Jean-Pierre MATHIEU;Caroline DAMESTOY;Celine HARTE;Sophie GIRARD;Marielle COMETS;Sebastien SUZANNE;Etienne HUALDE;Gauthier HARISTOY
2025;Macon;Championnats de France longue distance;MEM8+50%H/F;8000;FA;5.0;31:39.47;SPNC;CALY;;;Claude MAYMIL;Geraldine LEFEBVRE DU PREY;Petra BRISSON;Lucie VAUCHE;Valentin MASSON;Laurent BRESSON;Philippe GAY;Philippe TROIVAUX;Agnes TERNOY
2025;Macon;Championnats de France longue distance;MEM8+50%H/F;8000;FA;6.0;33:12.06;AMAJ;;;;Cecile BECARIE;Odette FRERING;Patrick DOLECKI;Pierre BATY;Jacques MASCART;Pierre CATONI;Audrey GINISTY;Valerie TURREL;Aline PEYRAT
2025;Macon;Championnats de France longue distance;SF2X;8000;FA;1.0;34:23.19;ATOU;;;;Julie LAGARDE;Salome DEGEORGES;;;;;;;
2025;Macon;Championnats de France longue distance;SF2X;8000;FA;2.0;34:26.63;CALY;;;;Heloise GOUTTENOIRE;Chloe BOISTARD;;;;;;;
2025;Macon;Championnats de France longue distance;SF2X;8000;FA;3.0;35:47.55;ANA;;;;Marion FAURE;Marilou LAMOTTE;;;;;;;
2025;Macon;Championnats de France longue distance;SF2X;8000;FA;4.0;35:55.25;CNTA;;;;Alizee GOOD;Caroline GUERRAND;;;;;;;
2025;Macon;Championnats de France longue distance;SF2X;8000;FA;5.0;36:54.16;SNBI;;;;Jade NICOULAUD;Valentine MOREAU;;;;;;;
2025;Macon;Championnats de France longue distance;SF2X;8000;FA;6.0;37:27.03;CACS;;;;Eugenie VIEILLARD;Zoe MOREAU;;;;;;;
2025;Macon;Championnats de France longue distance;SF2X;8000;FB;7.0;37:32.82;RCMA;;;;Camille MARION-VERNOUX;Maxence DUPUIS;;;;;;;
2025;Macon;Championnats de France longue distance;SF2X;8000;FB;8.0;38:17.38;SESN;SNP;;;Emma GOFFINET;Lucie MERCIER;;;;;;;
2025;Macon;Championnats de France longue distance;SF2X;8000;FB;9.0;38:56.17;ANA;;;;Marie SALAT;Brehatine DUFRESNE DE VIREL;;;;;;;
2025;Macon;Championnats de France longue distance;SF2X;8000;FB;10.0;40:14.43;SRMA;;;;Lou CORSIN;Margot PHILIPPE;;;;;;;
2025;Macon;Championnats de France longue distance;SF2X;8000;FB;11.0;44:17.36;CNLA;;;;Louann ROUSSELIE;Clementine DAUVERGNE;;;;;;;
2025;Macon;Championnats de France longue distance;SF2X;8000;FB;12.0;45:33.30;ADIJ;;;;Claire MONNET;Lucie BAUDE;;;;;;;
2025;Macon;Championnats de France longue distance;SF4-;8000;FA;1.0;29:10.59;SESN;;;;Pauline LOTTI;Laura FAU;Helene LEFEBVRE;Floriane GARCIA;;;;;
2025;Macon;Championnats de France longue distance;SF4-;8000;FA;2.0;30:06.15;AVIL;;;;Millie BEGUE;Floriane PASQUET;Pauline SOIA;Caroline RIVIERE;;;;;
2025;Macon;Championnats de France longue distance;SF4-;8000;FA;3.0;31:02.30;AGRE;;;;Chloe CROLET;Maria HAGL;Charlotte KOPER;Sonia GARNIER;;;;;
2025;Macon;Championnats de France longue distance;SF4-;8000;FA;4.0;31:26.89;CAN;;;;Axelle LE DU;Ombeline LUCAS;Amandine AUBERT;Orane SEILLERY;;;;;
2025;Macon;Championnats de France longue distance;SF4-;8000;FA;5.0;32:05.49;ADEC;;;;Chloe POUMAILLOUX;Zora THUILLIER-DARDANNE;Emmy PASCHAL;Jeanne LAGRUT;;;;;
2025;Macon;Championnats de France longue distance;SF4-;8000;FA;6.0;32:22.78;SNBI;;;;Camille BEISSER;Valentine MOREAU;Eva NICOULAUD;Jade NICOULAUD;;;;;
2025;Macon;Championnats de France longue distance;SF4-;8000;FB;7.0;40:37.89;TUC;;;;Alix CHUDHARY;Aude CHUDHARY;Delphine ERCOLESSI;Maria DENIS;;;;;
2025;Macon;Championnats de France longue distance;SF4X;8000;FA;1.0;28:51.71;CALY;;;;Chloe BOISTARD;Alice BREDEL;Heloise GELAS;Heloise GOUTTENOIRE;;;;;
2025;Macon;Championnats de France longue distance;SF4X;8000;FA;2.0;29:53.51;CNTA;;;;Emmanuelle BERGERET-ARMATAFFET;Caroline GUERRAND;Alizee GOOD;Emma LYARET;;;;;
2025;Macon;Championnats de France longue distance;SF4X;8000;FA;3.0;29:59.33;CNCB;USTA;;;Edwige ALFRED;Sandie WEBER;Anne-Elise COMMUNAL;Apolline CARMAGNAC;;;;;
2025;Macon;Championnats de France longue distance;SF4X;8000;FA;4.0;30:21.74;RCMA;CNDP;;;Camille MARION-VERNOUX;Maxence DUPUIS;Jeanne DAGICOUR;Agathe ROMBAUT;;;;;
2025;Macon;Championnats de France longue distance;SF4X;8000;FA;5.0;30:57.36;SRMA;;;;Lise CHAPARD;Charlotte LOGEROT;Romane KLEMENT;Celya SBAI;;;;;
